Subject,Distance,Context,ClassRef,RT,Vis
16,2,0,0,0.80213,1
16,1,1,0,0.67736,1
16,2,0,0,0.67183,1
16,2,0,1,0.64973,1
16,3,1,0,0.75905,1
16,3,0,1,0.63546,1
16,2,0,0,0.78473,1
16,1,1,0,0.9008,1
16,1,1,1,0.54529,1
16,1,0,1,0.60183,1
16,1,0,1,0.60713,1
16,3,0,0,0.62106,1
16,2,1,0,0.65958,1
16,3,0,0,0.57149,1
16,3,1,0,0.63141,1
16,2,0,1,NaN,1
16,3,0,1,0.50548,1
16,3,1,1,0.87764,1
16,3,1,1,0.71291,1
16,3,1,0,0.60155,1
16,1,1,1,0.53469,1
16,2,1,0,0.64132,1
16,1,0,0,0.77522,1
16,3,0,0,0.94568,1
16,1,0,0,0.47855,1
16,2,0,1,0.56094,1
16,2,0,1,0.64212,1
2,1,0,1,0.97115,1
2,2,1,1,0.84899,1
2,1,1,0,0.73081,2
2,2,1,1,1.0222,4
2,1,0,0,1.0527,1
2,2,1,1,0.85649,1
2,3,0,0,1.5512,3
2,2,0,0,1.0764,1
2,3,0,1,1.0342,1
2,1,0,1,1.309,4
2,1,1,1,0.87807,1
2,3,1,1,0.97989,4
2,2,1,0,1.3051,1
2,2,0,0,1.8163,1
2,1,1,0,0.83149,1
2,2,0,1,1.0101,1
2,2,0,1,0.82746,4
2,3,1,1,0.88925,1
2,3,0,0,0.88254,1
2,2,0,1,0.73171,4
2,1,1,1,1.0402,1
2,1,1,0,1.2424,3
2,1,0,1,0.63215,4
2,1,0,0,0.86126,1
2,3,0,1,0.65321,4
2,2,1,0,1.0289,2
2,3,0,1,1.0584,1
2,3,1,0,0.57306,1
2,2,0,0,0.78225,1
2,3,0,1,0.6621,1
2,3,1,0,0.66074,4
2,3,1,1,0.71463,1
2,3,1,0,0.69637,1
2,1,1,1,0.68842,1
2,2,1,0,0.66833,4
2,1,0,0,0.90552,1
2,3,0,1,0.6238,4
2,1,0,1,0.5849,3
2,2,0,0,0.68347,1
2,2,0,1,0.63806,1
2,2,0,0,0.87535,1
2,1,0,1,0.83117,1
2,3,1,1,0.77183,1
2,2,0,0,0.83707,1
2,1,0,0,0.87687,4
2,2,1,0,0.74615,4
2,1,1,1,0.74749,1
2,1,1,0,0.72059,3
2,1,1,1,1.1226,1
2,2,1,1,0.76721,3
2,1,0,1,0.62831,2
2,1,1,0,0.76036,4
2,3,0,0,0.86097,1
2,3,0,0,0.85751,1
2,3,1,0,0.58743,3
2,1,1,1,0.85262,2
2,3,1,1,0.76639,3
2,2,0,1,0.51782,2
2,2,0,1,0.59566,3
2,1,1,1,0.91873,1
2,3,1,1,1.3474,1
2,2,1,0,0.59076,3
2,1,0,0,1.1138,1
2,3,0,0,0.77585,3
2,2,1,1,1.7716,1
2,2,1,1,0.71537,1
2,1,0,0,0.74009,3
2,3,1,1,1.202,1
2,2,1,1,0.74575,1
2,1,0,1,0.83478,1
2,1,1,1,0.79793,1
2,1,1,0,0.9368,1
2,3,0,0,1.2158,1
2,3,0,0,0.98483,1
2,2,0,1,0.60555,1
2,2,0,1,0.64953,2
2,1,0,1,1.0326,2
2,1,1,1,0.69659,1
2,1,1,1,0.63454,1
2,3,1,0,0.75577,1
2,2,1,1,0.76234,1
2,3,0,0,0.71155,2
2,2,1,0,0.87665,3
2,3,1,0,0.8741,1
2,3,1,1,0.83927,1
2,1,1,1,0.73903,1
2,2,0,1,0.76703,1
2,2,0,1,1.237,1
2,2,1,1,1.2021,1
2,1,0,1,1.4507,1
2,2,1,0,1.5619,1
2,2,0,1,0.88517,1
2,2,1,0,1.351,1
2,3,0,0,1.0955,1
2,1,0,0,1.1069,1
2,3,1,0,0.85402,1
2,3,1,0,0.85945,1
2,1,1,0,0.79518,2
2,2,0,0,0.66313,1
2,3,0,1,0.737,1
2,1,0,1,0.58486,1
2,3,0,1,0.93619,2
2,3,1,1,0.89814,1
2,2,1,0,0.6592,2
2,1,0,1,0.57718,2
2,3,1,0,0.61693,1
2,3,0,0,0.63062,1
2,3,1,0,0.63602,3
2,2,1,0,0.66389,1
2,3,0,0,1.215,1
2,3,0,1,0.69826,1
2,1,1,0,0.87949,2
2,3,1,0,0.54268,1
2,3,1,0,0.57338,1
2,1,1,1,0.75072,1
2,1,0,1,1.1004,1
2,1,0,1,0.79506,1
2,1,1,0,0.84765,1
2,2,1,0,0.70148,1
17,2,1,1,0.75524,1
17,2,0,0,0.69513,1
17,2,0,1,0.85962,1
17,1,1,0,0.91548,1
17,2,0,1,1.1141,1
17,3,1,1,0.80524,1
17,3,0,0,0.62593,1
17,2,0,0,0.4624,1
17,3,0,1,0.60959,1
17,1,0,1,0.66358,1
17,2,1,1,0.86879,1
17,1,1,0,0.48603,1
17,3,0,1,0.60601,1
17,1,1,0,0.55862,1
17,2,0,1,0.58034,1
17,3,1,1,0.54168,1
17,1,0,0,0.52749,1
17,1,1,1,0.62869,1
17,2,0,0,0.55737,1
17,2,1,0,0.74278,1
17,2,1,1,0.44243,1
17,1,0,1,0.46192,1
17,1,0,1,0.35705,1
17,3,0,1,0.52491,1
17,3,1,1,0.48357,1
17,1,1,0,0.30813,1
17,3,1,1,0.28664,1
17,1,0,1,0.44864,1
17,3,1,0,0.51603,1
17,3,1,0,0.44971,1
17,1,1,0,0.58109,1
17,2,1,0,0.513,1
17,1,0,1,0.60148,1
17,2,1,1,0.47151,1
17,3,0,0,0.42081,1
17,3,0,0,0.37995,1
17,1,0,0,0.32988,1
17,1,1,0,0.49377,1
17,1,1,0,0.63013,1
17,2,1,1,0.43827,1
17,3,1,1,0.76015,1
17,3,1,1,0.72817,1
17,1,0,1,0.28936,1
17,3,0,1,0.56585,1
17,3,0,1,0.49997,1
17,1,0,0,0.3405,1
17,3,0,0,NaN,1
17,3,0,0,0.5343,1
17,1,1,0,0.65481,1
17,3,0,1,0.79602,1
17,2,0,1,0.64067,1
17,2,0,1,0.96322,1
17,1,0,1,0.76105,1
17,3,1,1,1.0396,1
17,2,1,0,0.88684,1
17,2,1,1,1.0219,1
17,1,0,0,1.0601,1
17,1,0,0,0.65986,1
17,2,1,1,0.82574,1
17,2,1,1,0.46504,1
17,2,0,0,0.59023,1
17,3,1,1,0.76614,1
17,2,0,0,0.29069,1
17,1,0,1,0.48613,1
17,2,1,0,0.38183,1
17,2,1,0,0.41913,1
17,2,0,0,0.33778,1
17,1,1,0,0.34027,1
17,1,1,1,0.39567,1
17,1,1,0,0.35747,1
17,1,1,0,0.29272,1
17,1,1,0,0.29201,1
17,3,1,1,0.284,1
17,2,0,1,0.2438,1
17,3,1,1,0.21449,1
17,3,0,1,0.28793,1
17,3,1,1,0.4649,1
17,1,1,1,0.32149,1
17,2,0,1,0.39083,1
17,2,1,0,0.34808,1
18,3,1,0,0.85773,1
18,3,1,1,1.0563,1
